item_id;pedido_id;produto_id;quantidade;preco_unitario
10870;3630;7;1;7.0
10871;3630;10;2;8.0
10872;3630;9;2;12.0
10873;3630;1;2;15.0
10874;3630;3;2;20.0
10875;3631;10;1;8.0
10876;3631;2;2;18.0
10877;3631;10;3;8.0
10878;3631;7;3;7.0
10879;3632;9;2;12.0
10880;3632;4;2;22.0
10881;3632;13;3;7.5
10882;3632;13;1;7.5
10883;3632;5;3;25.0
10884;3633;10;3;8.0
10885;3633;2;2;18.0
10886;3633;4;3;22.0
10887;3634;2;2;18.0
10888;3635;7;2;7.0
10889;3636;3;3;20.0
10890;3636;1;2;15.0
10891;3637;8;3;3.5
10892;3637;11;1;10.0
10893;3637;3;1;20.0
10894;3638;12;2;9.0
10895;3638;4;3;22.0
10896;3638;10;3;8.0
10897;3638;10;3;8.0
10898;3639;5;3;25.0
10899;3639;12;3;9.0
10900;3639;3;1;20.0
10901;3639;2;1;18.0
10902;3640;10;1;8.0
10903;3640;5;3;25.0
10904;3640;6;2;5.0
10905;3641;9;2;12.0
10906;3641;5;2;25.0
10907;3641;1;1;15.0
10908;3641;2;2;18.0
10909;3642;6;1;5.0
10910;3642;3;1;20.0
10911;3643;9;3;12.0
10912;3643;6;1;5.0
10913;3643;9;3;12.0
10914;3643;6;2;5.0
10915;3643;8;3;3.5
10916;3644;2;3;18.0
10917;3645;1;3;15.0
10918;3645;1;3;15.0
10919;3645;5;2;25.0
10920;3646;11;1;10.0
10921;3647;12;1;9.0
10922;3647;13;3;7.5
10923;3647;10;1;8.0
10924;3647;3;3;20.0
10925;3647;11;1;10.0
10926;3648;10;2;8.0
10927;3648;8;3;3.5
10928;3648;5;3;25.0
10929;3649;1;2;15.0
10930;3649;12;1;9.0
10931;3649;12;1;9.0
10932;3649;3;2;20.0
10933;3649;4;3;22.0
10934;3650;9;2;12.0
10935;3650;11;2;10.0
10936;3650;3;3;20.0
10937;3650;7;3;7.0
10938;3651;4;2;22.0
10939;3651;6;2;5.0
10940;3651;7;2;7.0
10941;3651;11;1;10.0
10942;3652;4;2;22.0
10943;3652;9;3;12.0
10944;3652;5;2;25.0
10945;3652;5;1;25.0
10946;3653;10;2;8.0
10947;3653;13;3;7.5
10948;3653;9;2;12.0
10949;3653;3;3;20.0
10950;3653;2;2;18.0
10951;3654;12;3;9.0
10952;3654;9;3;12.0
10953;3654;9;3;12.0
10954;3654;2;1;18.0
10955;3654;1;3;15.0
10956;3655;11;1;10.0
10957;3655;4;2;22.0
10958;3655;3;1;20.0
10959;3655;8;2;3.5
10960;3655;11;2;10.0
10961;3656;6;1;5.0
10962;3657;3;3;20.0
10963;3657;6;2;5.0
10964;3657;4;3;22.0
10965;3657;12;1;9.0
10966;3657;11;3;10.0
10967;3658;5;2;25.0
10968;3658;11;3;10.0
10969;3658;1;2;15.0
10970;3658;9;2;12.0
10971;3659;13;3;7.5
10972;3659;1;1;15.0
10973;3660;7;1;7.0
10974;3660;13;2;7.5
10975;3660;3;1;20.0
10976;3660;3;1;20.0
10977;3660;3;3;20.0
10978;3661;13;3;7.5
10979;3661;9;3;12.0
10980;3662;4;3;22.0
10981;3662;1;1;15.0
10982;3662;8;2;3.5
10983;3662;9;1;12.0
10984;3663;13;3;7.5
10985;3663;12;1;9.0
10986;3663;9;1;12.0
10987;3663;11;2;10.0
10988;3663;8;1;3.5
10989;3664;12;3;9.0
10990;3665;5;3;25.0
10991;3666;12;1;9.0
10992;3666;11;3;10.0
10993;3667;4;2;22.0
10994;3668;3;3;20.0
10995;3669;6;1;5.0
10996;3670;12;2;9.0
10997;3670;7;1;7.0
10998;3670;5;2;25.0
10999;3670;8;2;3.5
11000;3671;5;3;25.0
11001;3672;5;2;25.0
11002;3672;5;1;25.0
11003;3672;7;2;7.0
11004;3673;13;3;7.5
11005;3673;12;1;9.0
11006;3673;2;2;18.0
11007;3673;13;3;7.5
11008;3673;4;3;22.0
11009;3674;5;1;25.0
11010;3675;10;2;8.0
11011;3676;7;2;7.0
11012;3677;5;3;25.0
11013;3677;7;3;7.0
11014;3677;2;1;18.0
11015;3678;5;3;25.0
11016;3679;8;1;3.5
11017;3680;4;2;22.0
11018;3680;6;3;5.0
11019;3680;2;2;18.0
11020;3680;7;1;7.0
11021;3680;8;3;3.5
11022;3681;13;1;7.5
11023;3681;6;3;5.0
11024;3681;10;1;8.0
11025;3682;12;3;9.0
11026;3682;6;2;5.0
11027;3682;10;3;8.0
11028;3683;4;3;22.0
11029;3684;3;3;20.0
11030;3684;3;2;20.0
11031;3684;6;2;5.0
11032;3685;6;3;5.0
11033;3685;9;1;12.0
11034;3686;12;2;9.0
11035;3686;6;2;5.0
11036;3686;9;2;12.0
11037;3687;6;2;5.0
11038;3687;1;3;15.0
11039;3687;9;3;12.0
11040;3688;1;1;15.0
11041;3688;10;2;8.0
11042;3688;11;1;10.0
11043;3689;6;2;5.0
11044;3689;11;3;10.0
11045;3689;13;2;7.5
11046;3689;11;3;10.0
11047;3690;2;2;18.0
11048;3690;3;3;20.0
11049;3690;2;3;18.0
11050;3690;6;1;5.0
11051;3691;1;1;15.0
11052;3691;7;1;7.0
11053;3691;4;1;22.0
11054;3691;2;3;18.0
11055;3692;5;3;25.0
11056;3692;9;3;12.0
11057;3692;5;1;25.0
11058;3693;4;3;22.0
11059;3693;7;2;7.0
11060;3694;5;3;25.0
11061;3694;11;3;10.0
11062;3694;8;3;3.5
11063;3695;7;1;7.0
11064;3696;9;1;12.0
11065;3696;3;1;20.0
11066;3697;1;2;15.0
11067;3697;7;2;7.0
11068;3697;13;3;7.5
11069;3697;11;1;10.0
11070;3698;13;3;7.5
11071;3698;3;2;20.0
11072;3698;6;1;5.0
11073;3698;3;1;20.0
11074;3698;4;1;22.0
11075;3699;4;2;22.0
11076;3699;5;1;25.0
11077;3700;9;2;12.0
11078;3700;6;1;5.0
11079;3700;11;1;10.0
11080;3700;8;3;3.5
11081;3701;5;1;25.0
11082;3701;5;1;25.0
11083;3702;12;3;9.0
11084;3702;7;2;7.0
11085;3703;13;2;7.5
11086;3703;6;3;5.0
11087;3703;3;1;20.0
11088;3704;3;3;20.0
11089;3705;5;2;25.0
11090;3705;13;3;7.5
11091;3705;10;1;8.0
11092;3705;5;1;25.0
11093;3705;12;3;9.0
11094;3706;6;2;5.0
11095;3706;6;2;5.0
11096;3706;9;1;12.0
11097;3706;8;1;3.5
11098;3707;11;2;10.0
11099;3707;11;2;10.0
11100;3708;11;2;10.0
11101;3708;7;1;7.0
11102;3708;9;1;12.0
11103;3708;8;1;3.5
11104;3708;8;3;3.5
11105;3709;2;2;18.0
11106;3709;7;3;7.0
11107;3710;4;1;22.0
11108;3711;1;2;15.0
11109;3711;9;2;12.0
11110;3711;11;2;10.0
11111;3711;6;2;5.0
11112;3711;2;1;18.0
11113;3712;5;3;25.0
11114;3712;13;2;7.5
11115;3712;9;1;12.0
11116;3712;13;1;7.5
11117;3713;1;2;15.0
11118;3713;3;2;20.0
11119;3714;9;1;12.0
11120;3715;2;2;18.0
11121;3715;4;2;22.0
11122;3715;11;3;10.0
11123;3715;1;1;15.0
11124;3715;5;3;25.0
11125;3716;4;1;22.0
11126;3716;12;1;9.0
11127;3717;3;2;20.0
11128;3717;4;3;22.0
11129;3718;3;1;20.0
11130;3718;10;1;8.0
11131;3718;4;2;22.0
11132;3718;12;1;9.0
11133;3719;2;1;18.0
11134;3720;3;2;20.0
11135;3720;11;2;10.0
11136;3720;12;2;9.0
11137;3721;6;1;5.0
11138;3721;1;1;15.0
11139;3722;12;1;9.0
11140;3722;5;3;25.0
11141;3722;12;3;9.0
11142;3722;2;1;18.0
11143;3722;10;1;8.0
11144;3723;12;3;9.0
11145;3723;10;2;8.0
11146;3723;7;2;7.0
11147;3723;12;3;9.0
11148;3724;6;1;5.0
11149;3724;12;2;9.0
11150;3724;7;1;7.0
11151;3724;10;1;8.0
11152;3725;10;1;8.0
11153;3725;6;2;5.0
11154;3726;6;1;5.0
11155;3726;3;2;20.0
11156;3727;5;2;25.0
11157;3727;12;3;9.0
11158;3728;7;2;7.0
11159;3728;10;2;8.0
11160;3728;9;2;12.0
11161;3729;5;1;25.0
11162;3729;5;3;25.0
11163;3730;6;3;5.0
11164;3731;8;2;3.5
11165;3731;1;3;15.0
11166;3731;3;3;20.0
11167;3731;3;3;20.0
11168;3731;9;3;12.0
11169;3732;6;3;5.0
11170;3732;8;1;3.5
11171;3733;5;1;25.0
11172;3733;6;3;5.0
11173;3733;10;1;8.0
11174;3734;3;2;20.0
11175;3734;3;2;20.0
11176;3734;5;2;25.0
11177;3734;12;2;9.0
11178;3734;7;2;7.0
11179;3735;2;3;18.0
11180;3735;13;1;7.5
11181;3735;9;2;12.0
11182;3735;5;2;25.0
11183;3736;8;3;3.5
11184;3736;8;2;3.5
11185;3737;12;1;9.0
11186;3737;13;1;7.5
11187;3737;1;2;15.0
11188;3737;5;3;25.0
11189;3737;12;3;9.0
11190;3738;1;2;15.0
11191;3738;2;1;18.0
11192;3738;1;1;15.0
11193;3738;4;2;22.0
11194;3739;6;3;5.0
11195;3739;9;3;12.0
11196;3739;3;1;20.0
11197;3740;8;1;3.5
11198;3741;5;1;25.0
11199;3741;5;2;25.0
11200;3742;7;3;7.0
11201;3743;12;2;9.0
11202;3743;9;1;12.0
11203;3743;5;2;25.0
11204;3744;4;2;22.0
11205;3744;10;2;8.0
11206;3744;13;1;7.5
11207;3744;1;1;15.0
11208;3744;10;1;8.0
11209;3745;9;1;12.0
11210;3745;3;3;20.0
11211;3745;5;3;25.0
11212;3745;8;1;3.5
11213;3745;13;1;7.5
11214;3746;7;1;7.0
11215;3746;4;1;22.0
11216;3746;10;2;8.0
11217;3747;5;1;25.0
11218;3747;6;2;5.0
11219;3747;9;1;12.0
11220;3748;7;2;7.0
11221;3748;11;3;10.0
11222;3749;9;1;12.0
11223;3749;5;2;25.0
11224;3749;10;2;8.0
11225;3749;12;3;9.0
11226;3750;4;2;22.0
11227;3751;9;1;12.0
11228;3752;1;3;15.0
11229;3752;11;1;10.0
11230;3752;7;1;7.0
11231;3752;6;2;5.0
11232;3752;5;1;25.0
11233;3753;12;3;9.0
11234;3753;6;2;5.0
11235;3753;9;2;12.0
11236;3753;9;3;12.0
11237;3753;13;1;7.5
11238;3754;8;1;3.5
11239;3754;13;3;7.5
11240;3755;7;3;7.0
11241;3755;6;3;5.0
11242;3755;1;1;15.0
11243;3756;1;3;15.0
11244;3757;11;2;10.0
11245;3757;8;1;3.5
11246;3758;11;2;10.0
11247;3758;4;3;22.0
11248;3758;3;2;20.0
11249;3758;11;1;10.0
11250;3758;3;2;20.0
11251;3759;9;2;12.0
11252;3759;9;1;12.0
11253;3759;6;2;5.0
11254;3759;1;2;15.0
11255;3759;13;2;7.5
11256;3760;1;3;15.0
11257;3761;9;3;12.0
11258;3761;3;1;20.0
11259;3761;7;2;7.0
11260;3761;7;1;7.0
11261;3761;9;2;12.0
11262;3762;13;1;7.5
11263;3762;10;2;8.0
11264;3762;8;2;3.5
11265;3762;3;3;20.0
11266;3762;4;2;22.0
11267;3763;11;1;10.0
11268;3763;9;2;12.0
11269;3763;5;2;25.0
11270;3763;12;3;9.0
11271;3764;11;3;10.0
11272;3764;12;3;9.0
11273;3764;11;3;10.0
11274;3765;1;3;15.0
11275;3765;7;1;7.0
11276;3765;5;3;25.0
11277;3765;2;1;18.0
11278;3765;1;1;15.0
11279;3766;1;2;15.0
11280;3766;5;1;25.0
11281;3766;13;1;7.5
11282;3766;10;3;8.0
11283;3767;11;3;10.0
11284;3767;10;2;8.0
11285;3768;6;1;5.0
11286;3768;12;2;9.0
11287;3768;9;3;12.0
11288;3768;9;3;12.0
11289;3768;9;3;12.0
11290;3769;10;3;8.0
11291;3769;8;1;3.5
11292;3770;4;3;22.0
11293;3770;3;3;20.0
11294;3770;4;1;22.0
11295;3770;1;1;15.0
11296;3770;11;3;10.0
11297;3771;9;2;12.0
11298;3772;5;2;25.0
11299;3772;2;1;18.0
11300;3772;12;3;9.0
11301;3772;4;2;22.0
11302;3773;13;3;7.5
11303;3773;6;3;5.0
11304;3773;13;3;7.5
11305;3773;8;3;3.5
11306;3774;6;3;5.0
11307;3775;3;1;20.0
11308;3775;6;1;5.0
11309;3775;4;2;22.0
11310;3776;3;3;20.0
11311;3776;4;1;22.0
11312;3776;9;1;12.0
11313;3776;2;1;18.0
11314;3777;7;2;7.0
11315;3777;13;3;7.5
11316;3778;6;2;5.0
11317;3778;1;3;15.0
11318;3778;1;2;15.0
11319;3778;1;1;15.0
11320;3779;8;1;3.5
11321;3779;4;1;22.0
11322;3779;11;3;10.0
11323;3780;2;3;18.0
11324;3780;9;2;12.0
11325;3781;2;1;18.0
11326;3781;10;3;8.0
11327;3782;4;2;22.0
11328;3783;4;3;22.0
11329;3783;7;2;7.0
11330;3783;1;1;15.0
11331;3783;5;3;25.0
11332;3783;8;1;3.5
11333;3784;4;1;22.0
11334;3785;9;1;12.0
11335;3785;5;2;25.0
11336;3785;10;2;8.0
11337;3785;2;3;18.0
11338;3785;3;2;20.0
11339;3786;1;1;15.0
11340;3787;11;3;10.0
11341;3787;13;2;7.5
11342;3787;12;2;9.0
11343;3787;9;1;12.0
11344;3787;1;2;15.0
11345;3788;11;3;10.0
11346;3788;11;3;10.0
11347;3788;11;3;10.0
11348;3788;11;1;10.0
11349;3789;7;1;7.0
11350;3789;1;1;15.0
11351;3790;1;2;15.0
11352;3790;8;3;3.5
11353;3790;9;1;12.0
11354;3790;6;2;5.0
11355;3790;9;2;12.0
11356;3791;11;2;10.0
11357;3791;6;3;5.0
11358;3791;6;1;5.0
11359;3791;11;3;10.0
11360;3792;11;1;10.0
11361;3792;7;2;7.0
11362;3792;6;1;5.0
11363;3793;5;3;25.0
11364;3794;1;2;15.0
11365;3794;7;3;7.0
11366;3794;2;1;18.0
11367;3795;13;2;7.5
11368;3795;4;1;22.0
11369;3795;10;2;8.0
11370;3795;12;2;9.0
11371;3796;5;1;25.0
11372;3796;7;3;7.0
11373;3796;5;3;25.0
11374;3797;7;1;7.0
11375;3797;13;3;7.5
11376;3797;10;3;8.0
11377;3798;1;2;15.0
11378;3798;11;2;10.0
11379;3798;10;1;8.0
11380;3798;9;1;12.0
11381;3799;3;3;20.0
11382;3799;12;3;9.0
11383;3800;12;1;9.0
11384;3800;9;2;12.0
11385;3800;5;2;25.0
11386;3800;11;3;10.0
11387;3800;13;3;7.5
11388;3801;5;1;25.0
11389;3802;6;1;5.0
11390;3802;3;3;20.0
11391;3802;11;3;10.0
11392;3802;1;2;15.0
11393;3802;1;2;15.0
11394;3803;10;2;8.0
11395;3804;7;3;7.0
11396;3804;8;3;3.5
11397;3804;3;2;20.0
11398;3804;9;3;12.0
11399;3804;13;2;7.5
11400;3805;9;2;12.0
11401;3805;6;2;5.0
11402;3805;10;1;8.0
11403;3806;10;2;8.0
11404;3806;1;3;15.0
11405;3807;4;1;22.0
11406;3807;10;1;8.0
11407;3807;3;3;20.0
11408;3808;10;2;8.0
11409;3808;6;3;5.0
11410;3809;10;3;8.0
11411;3809;8;2;3.5
11412;3809;7;2;7.0
11413;3809;7;3;7.0
11414;3810;2;1;18.0
11415;3811;4;1;22.0
11416;3812;10;1;8.0
11417;3812;9;3;12.0
11418;3812;10;2;8.0
11419;3812;8;1;3.5
11420;3813;3;3;20.0
11421;3813;10;2;8.0
11422;3813;4;3;22.0
11423;3813;7;2;7.0
11424;3813;12;1;9.0
11425;3814;8;3;3.5
11426;3814;3;2;20.0
11427;3814;2;3;18.0
11428;3814;10;3;8.0
11429;3815;7;2;7.0
11430;3815;2;3;18.0
11431;3815;3;3;20.0
11432;3815;5;1;25.0
11433;3816;11;2;10.0
11434;3816;7;2;7.0
11435;3817;10;2;8.0
11436;3817;2;3;18.0
11437;3817;11;3;10.0
11438;3817;11;2;10.0
11439;3818;11;2;10.0
11440;3819;13;3;7.5
11441;3819;6;1;5.0
11442;3819;7;1;7.0
11443;3820;9;1;12.0
11444;3820;2;3;18.0
11445;3821;4;1;22.0
11446;3821;13;1;7.5
11447;3822;1;3;15.0
11448;3822;10;1;8.0
11449;3822;9;3;12.0
11450;3822;2;2;18.0
11451;3822;2;1;18.0
11452;3823;12;3;9.0
11453;3823;13;2;7.5
11454;3823;8;2;3.5
11455;3824;1;3;15.0
11456;3824;9;3;12.0
11457;3825;1;1;15.0
11458;3825;7;2;7.0
11459;3825;13;1;7.5
11460;3825;8;1;3.5
11461;3826;10;3;8.0
11462;3826;11;3;10.0
11463;3827;11;2;10.0
11464;3827;3;2;20.0
11465;3828;2;1;18.0
11466;3828;10;2;8.0
11467;3829;8;3;3.5
11468;3829;9;3;12.0
11469;3829;3;1;20.0
11470;3829;7;3;7.0
11471;3829;5;2;25.0
11472;3830;2;2;18.0
11473;3830;6;1;5.0
11474;3831;4;2;22.0
11475;3831;10;1;8.0
11476;3832;5;2;25.0
11477;3832;8;3;3.5
11478;3832;10;1;8.0
11479;3832;6;2;5.0
11480;3832;4;3;22.0
11481;3833;4;2;22.0
11482;3833;7;1;7.0
11483;3833;8;1;3.5
11484;3834;3;3;20.0
11485;3835;10;3;8.0
11486;3835;11;3;10.0
11487;3835;13;3;7.5
11488;3835;7;3;7.0
11489;3835;10;3;8.0
11490;3836;4;2;22.0
11491;3836;8;1;3.5
11492;3836;9;2;12.0
11493;3836;3;2;20.0
11494;3836;5;1;25.0
11495;3837;3;1;20.0
11496;3837;3;3;20.0
11497;3838;13;2;7.5
11498;3838;11;3;10.0
11499;3839;2;1;18.0
11500;3840;4;2;22.0
11501;3840;11;3;10.0
11502;3841;12;2;9.0
11503;3841;7;3;7.0
11504;3841;8;3;3.5
11505;3841;12;2;9.0
11506;3842;10;1;8.0
11507;3842;7;3;7.0
11508;3843;5;2;25.0
11509;3843;4;3;22.0
11510;3844;6;2;5.0
11511;3844;2;1;18.0
11512;3844;13;3;7.5
11513;3844;5;2;25.0
11514;3845;8;2;3.5
11515;3846;1;2;15.0
11516;3846;4;1;22.0
11517;3846;6;3;5.0
11518;3846;5;3;25.0
11519;3847;12;3;9.0
11520;3847;6;3;5.0
11521;3847;1;2;15.0
11522;3847;2;1;18.0
11523;3847;6;2;5.0
11524;3848;9;2;12.0
11525;3848;8;2;3.5
11526;3848;4;2;22.0
11527;3848;1;2;15.0
11528;3849;12;2;9.0
11529;3849;3;1;20.0
11530;3849;1;3;15.0
11531;3850;11;2;10.0
11532;3850;1;1;15.0
11533;3850;5;1;25.0
11534;3850;1;2;15.0
11535;3850;2;3;18.0
11536;3851;7;3;7.0
11537;3851;6;1;5.0
11538;3852;6;3;5.0
11539;3852;12;3;9.0
11540;3852;4;3;22.0
11541;3852;7;2;7.0
11542;3852;11;3;10.0
11543;3853;7;2;7.0
11544;3854;3;1;20.0
11545;3855;4;2;22.0
11546;3855;1;3;15.0
11547;3855;2;1;18.0
11548;3855;1;1;15.0
11549;3856;6;1;5.0
11550;3856;6;2;5.0
11551;3856;6;1;5.0
11552;3856;4;3;22.0
11553;3856;12;3;9.0
11554;3857;8;2;3.5
11555;3857;3;2;20.0
11556;3858;7;1;7.0
11557;3859;6;1;5.0
11558;3859;7;2;7.0
11559;3860;6;2;5.0
11560;3860;11;2;10.0
11561;3860;7;2;7.0
11562;3861;13;2;7.5
11563;3862;12;1;9.0
11564;3862;3;1;20.0
11565;3862;7;1;7.0
11566;3862;8;1;3.5
11567;3863;4;2;22.0
11568;3863;9;3;12.0
11569;3863;10;2;8.0
11570;3864;8;1;3.5
11571;3864;7;1;7.0
11572;3864;2;3;18.0
11573;3864;6;1;5.0
11574;3864;3;1;20.0
11575;3865;7;1;7.0
11576;3865;13;1;7.5
11577;3866;8;3;3.5
11578;3867;3;1;20.0
11579;3867;9;2;12.0
11580;3867;13;1;7.5
11581;3868;7;1;7.0
11582;3868;9;2;12.0
11583;3868;13;2;7.5
11584;3869;6;3;5.0
11585;3870;3;3;20.0
11586;3870;4;1;22.0
11587;3870;8;1;3.5
11588;3870;8;1;3.5
11589;3870;1;2;15.0
11590;3871;13;3;7.5
11591;3871;4;2;22.0
11592;3871;9;1;12.0
11593;3871;4;2;22.0
11594;3871;7;1;7.0
11595;3872;3;1;20.0
11596;3872;1;2;15.0
11597;3872;3;2;20.0
11598;3872;7;1;7.0
11599;3873;3;1;20.0
11600;3873;5;2;25.0
11601;3873;8;3;3.5
11602;3873;2;1;18.0
11603;3873;12;1;9.0
11604;3874;6;2;5.0
11605;3874;3;2;20.0
11606;3874;4;2;22.0
11607;3874;9;1;12.0
11608;3875;13;3;7.5
11609;3875;5;3;25.0
11610;3875;3;1;20.0
11611;3876;12;1;9.0
11612;3877;7;1;7.0
11613;3877;3;1;20.0
11614;3877;3;3;20.0
11615;3877;3;1;20.0
11616;3877;6;2;5.0
11617;3878;8;2;3.5
11618;3878;12;3;9.0
11619;3878;10;2;8.0
11620;3878;9;2;12.0
11621;3879;12;2;9.0
11622;3879;2;3;18.0
11623;3879;9;2;12.0
11624;3880;6;1;5.0
11625;3880;11;2;10.0
11626;3880;13;2;7.5
11627;3880;2;3;18.0
11628;3880;9;1;12.0
11629;3881;13;1;7.5
11630;3881;1;1;15.0
11631;3882;3;1;20.0
11632;3882;6;2;5.0
11633;3882;10;2;8.0
11634;3883;3;1;20.0
11635;3883;9;3;12.0
11636;3883;9;2;12.0
11637;3883;1;3;15.0
11638;3883;9;2;12.0
11639;3884;3;2;20.0
11640;3884;11;2;10.0
11641;3884;11;1;10.0
11642;3885;8;2;3.5
11643;3886;11;3;10.0
11644;3887;8;1;3.5
11645;3888;8;2;3.5
11646;3888;5;1;25.0
11647;3889;8;1;3.5
11648;3890;3;3;20.0
11649;3890;11;2;10.0
11650;3891;8;2;3.5
11651;3892;12;2;9.0
11652;3892;11;3;10.0
11653;3892;2;2;18.0
11654;3893;10;3;8.0
11655;3893;12;3;9.0
11656;3893;1;3;15.0
11657;3893;7;3;7.0
11658;3893;12;2;9.0
11659;3894;12;3;9.0
11660;3894;4;2;22.0
11661;3894;9;3;12.0
11662;3894;5;1;25.0
11663;3894;12;2;9.0
11664;3895;5;1;25.0
11665;3896;6;1;5.0
11666;3896;5;2;25.0
11667;3896;4;2;22.0
11668;3896;10;1;8.0
11669;3896;1;3;15.0
11670;3897;9;2;12.0
11671;3898;7;1;7.0
11672;3899;1;2;15.0
11673;3899;1;3;15.0
11674;3899;4;3;22.0
11675;3899;9;1;12.0
11676;3900;6;1;5.0
11677;3900;2;3;18.0
11678;3900;8;2;3.5
11679;3900;5;1;25.0
11680;3901;13;3;7.5
11681;3901;9;3;12.0
11682;3901;7;2;7.0
11683;3901;12;1;9.0
11684;3902;4;3;22.0
11685;3902;13;2;7.5
11686;3903;10;3;8.0
11687;3903;7;1;7.0
11688;3903;11;2;10.0
11689;3903;5;1;25.0
11690;3904;4;3;22.0
11691;3905;13;2;7.5
11692;3905;7;2;7.0
11693;3905;7;2;7.0
11694;3906;7;3;7.0
11695;3906;5;3;25.0
11696;3906;12;2;9.0
11697;3906;12;3;9.0
11698;3907;6;3;5.0
11699;3907;4;2;22.0
11700;3907;2;3;18.0
11701;3907;10;1;8.0
11702;3908;11;1;10.0
11703;3908;9;2;12.0
11704;3908;10;2;8.0
11705;3909;12;3;9.0
11706;3910;12;3;9.0
11707;3910;3;3;20.0
11708;3911;13;1;7.5
11709;3911;6;3;5.0
11710;3911;10;2;8.0
11711;3911;13;3;7.5
11712;3912;1;3;15.0
11713;3912;5;1;25.0
11714;3912;10;1;8.0
11715;3913;13;1;7.5
11716;3914;2;2;18.0
11717;3914;7;3;7.0
11718;3914;7;3;7.0
11719;3914;7;1;7.0
11720;3914;7;2;7.0
11721;3915;4;3;22.0
11722;3915;11;3;10.0
11723;3916;10;3;8.0
11724;3916;4;1;22.0
11725;3916;6;3;5.0
11726;3917;13;1;7.5
11727;3917;8;1;3.5
11728;3917;8;3;3.5
11729;3918;12;1;9.0
11730;3918;7;3;7.0
11731;3918;8;2;3.5
11732;3919;6;3;5.0
11733;3919;7;1;7.0
11734;3919;13;2;7.5
11735;3919;9;3;12.0
11736;3920;2;2;18.0
11737;3920;12;1;9.0
11738;3920;9;2;12.0
11739;3920;3;1;20.0
11740;3920;12;2;9.0
11741;3921;6;1;5.0
11742;3921;9;2;12.0
11743;3922;2;1;18.0
11744;3923;3;3;20.0
11745;3924;4;1;22.0
11746;3924;10;1;8.0
11747;3924;5;3;25.0
11748;3924;12;1;9.0
11749;3924;1;3;15.0
11750;3925;8;2;3.5
11751;3925;8;2;3.5
11752;3925;6;2;5.0
11753;3926;1;2;15.0
11754;3926;1;3;15.0
11755;3926;13;3;7.5
11756;3927;11;1;10.0
11757;3927;2;2;18.0
11758;3927;11;3;10.0
11759;3928;11;3;10.0
11760;3928;2;3;18.0
11761;3928;13;1;7.5
11762;3929;4;2;22.0
11763;3929;5;3;25.0
11764;3929;6;2;5.0
11765;3930;11;1;10.0
11766;3930;7;1;7.0
11767;3930;3;3;20.0
11768;3930;3;1;20.0
11769;3930;7;1;7.0
11770;3931;12;1;9.0
11771;3931;11;1;10.0
11772;3931;5;2;25.0
11773;3931;4;3;22.0
11774;3932;6;3;5.0
11775;3932;7;3;7.0
11776;3933;8;2;3.5
11777;3933;5;3;25.0
11778;3933;12;1;9.0
11779;3934;6;2;5.0
11780;3934;6;3;5.0
11781;3934;7;2;7.0
11782;3934;2;1;18.0
11783;3935;9;2;12.0
11784;3936;9;1;12.0
11785;3936;3;3;20.0
11786;3936;11;1;10.0
11787;3936;4;3;22.0
11788;3936;12;2;9.0
11789;3937;11;2;10.0
11790;3937;2;3;18.0
11791;3937;10;3;8.0
11792;3937;6;3;5.0
11793;3938;9;2;12.0
11794;3938;1;3;15.0
11795;3938;9;1;12.0
11796;3939;1;3;15.0
11797;3939;7;2;7.0
11798;3939;6;3;5.0
11799;3940;12;3;9.0
11800;3940;7;2;7.0
11801;3940;11;3;10.0
11802;3941;13;3;7.5
11803;3941;12;2;9.0
11804;3941;12;1;9.0
11805;3941;6;3;5.0
11806;3942;6;2;5.0
11807;3942;12;3;9.0
11808;3942;2;1;18.0
11809;3943;8;2;3.5
11810;3943;7;3;7.0
11811;3943;2;1;18.0
11812;3943;11;1;10.0
11813;3944;6;2;5.0
11814;3944;5;3;25.0
11815;3944;7;1;7.0
11816;3945;7;2;7.0
11817;3946;3;3;20.0
11818;3947;12;1;9.0
11819;3947;7;1;7.0
11820;3948;7;3;7.0
11821;3948;12;1;9.0
11822;3948;10;1;8.0
11823;3949;5;1;25.0
11824;3949;7;3;7.0
11825;3949;7;2;7.0
11826;3950;6;1;5.0
11827;3950;12;3;9.0
11828;3950;1;3;15.0
11829;3950;13;2;7.5
11830;3951;7;3;7.0
11831;3951;10;2;8.0
11832;3951;9;3;12.0
11833;3951;2;1;18.0
11834;3952;8;1;3.5
11835;3952;6;1;5.0
11836;3952;3;3;20.0
11837;3953;10;1;8.0
11838;3953;8;3;3.5
11839;3954;3;1;20.0
11840;3954;13;2;7.5
11841;3954;4;3;22.0
11842;3955;8;2;3.5
11843;3955;8;2;3.5
11844;3955;1;2;15.0
11845;3955;6;3;5.0
11846;3956;4;3;22.0
11847;3956;10;1;8.0
11848;3956;6;3;5.0
11849;3957;11;3;10.0
11850;3957;7;3;7.0
11851;3957;6;1;5.0
11852;3957;6;1;5.0
11853;3958;4;1;22.0
11854;3958;9;1;12.0
11855;3958;2;1;18.0
11856;3959;7;2;7.0
11857;3959;7;3;7.0
11858;3959;8;2;3.5
11859;3959;9;2;12.0
11860;3959;1;3;15.0
11861;3960;5;1;25.0
11862;3960;1;2;15.0
11863;3960;5;3;25.0
11864;3960;9;2;12.0
11865;3961;5;3;25.0
11866;3961;7;2;7.0
11867;3962;1;3;15.0
